geneNames	GSM44908	GSM44909	GSM44910	GSM44911	GSM44912	GSM44913	GSM44938	GSM44939	GSM44940	GSM44941	GSM44942	GSM44943	GSM44944
MXRA5	432.8602733	197.7865111	276.7187863	192.718179	192.3422105	136.0449495	130.5467467	56.67906668	80.69772474	98.25902281	42.17844363	65.83037268	59.85320446
MXRA7	4018.561463	4609.347481	3576.636686	4766.535308	4826.183248	4306.89142	8975.53934	7831.661768	7983.76588	8936.718928	7045.28801	8722.196402	8653.868879
MXRA8	6285.921596	6528.912555	5691.409598	6650.076452	5457.997961	6812.329722	3137.6924	4628.957625	5595.782917	3978.471879	4369.903301	3899.491795	4190.772891
MYB	56.2046531975	43.28501899875	83.660675652125	59.5315786075	48.151207775	39.274501052375	24.73875090325	18.092028635	26.16946949725	14.250266281125	20.248382561875	26.7204998645	18.927248174375
MYBL1	75.69525473	75.3793126	86.95089077	75.926784	58.3047300405	94.574211415	50.78112754	106.83366243	56.25188939	65.88012025	39.527196605	47.50614667	72.80278015
MYBL2	162.7714927	85.83455025	175.0449196	43.80120306	139.8305563	187.5317579	73.30743119	27.43233722	38.27812064	73.76740769	76.16606637	18.67953508	35.62772695
MYBPC1	225.041532166667	190.207714833333	213.2492526	208.690370963333	215.559461336667	133.798801943333	51.4036922433333	65.406582809	56.2528043946667	47.4265768406667	48.2844428313333	39.6581688206667	51.6488690286667
MYBPC2	158.5917963	178.7236178	221.3143896	201.5251278	258.0868036	117.2665002	59.1199615	94.26800194	92.44772377	84.81402215	13.37327528	45.46188787	48.23550331
MYBPC3	341.6268656	155.1318334	548.1837449	300.116751	276.8598225	61.26523668	30.93287184	75.6621948	87.31163433	64.26023924	27.02110708	113.2992162	76.86508936
MYBPH	28.74436314	18.13850223	32.00189076	19.3802042	15.50856583	76.73239227	14.1078741	10.95773444	52.54149185	49.61151042	64.42641739	21.78156845	8.206963187
MYC	935.772911925	860.1388546	994.799877825	825.635436325	797.848507875	700.862543975	528.1228774	434.388169275	518.571688475	656.73364755	323.1428414	645.15544765	486.88378985
MYCBP	367.729315	296.9624711	223.1127121	327.7543259	338.8099261	402.0439597	422.6637079	327.8843951	291.0734026	338.8296912	325.7964102	236.6969305	353.0511216
MYCBP2	652.2388112	585.1599536	741.1910063	906.9084511	653.7596504	725.7219504	882.7647156	739.493663	745.4211906	633.8044754	482.5876604	739.3838407	811.3157151
MYCL	103.920709723333	60.30051242	70.69051748	91.8366551066667	55.9244429633333	74.71165146	25.529561221	15.0008396436667	23.5408343733333	24.0081379843333	36.68843034	34.8724338466667	16.9010757733333
MYCN	101.134225775	79.715127455	163.49039723	111.51975724	86.365761684	113.072769525	56.0935471615	57.6370049695	82.8731855505	58.7244946105	70.55175631	37.562173595	58.02163266
MYCNOS	48.915760045	41.88416336	44.45356757	47.63105346	45.71090377	41.6434343	53.73300187	26.887704737	32.4366655165	21.984384315	28.047799195	23.521436336	29.336801595
MYD88	748.070436	688.1125443	511.6275009	655.2834539	617.7935232	665.1280527	381.2425758	397.2518255	489.5693477	487.0391585	567.9650003	461.7158138	654.1468812
MYEF2	237.9040299	160.1945568	196.0645469	157.820271	213.248226	141.9039421	27.84661597	63.64141221	99.87302175	53.28182703	63.87569707	81.50335435	74.4907132
MYF5	24.38151254	20.07644464	21.19158463	39.0571965	23.96144295	2.102422888	22.90863287	0.863039715	3.861453601	16.75710107	0.903955837	10.17021377	2.345123806
MYF6	80.63095855	67.41112778	91.3180313	102.8240869	29.70663537	82.25818171	28.05362587	37.33303496	46.10121635	7.749690966	7.625765591	38.24308618	29.25348776
MYH10	573.6418707	451.0381186	403.27951625	220.04008401	296.558758785	324.88932275	316.8903777	200.31630097	275.90460453	267.669477605	150.235082425	318.19714514	306.30064245
MYH11	39.7121057332	24.0548704008	49.5010195048	1909.27481912	1285.8846413446	615.717753229	11.4046056278	17.8589604014	19.7613373052	7.517262238	2398.989928196	9.8630061846	10.6015743098
MYH15	38.01744401	20.48378485	39.87670257	12.73965643	54.40510013	19.8198621	48.79058692	35.04891383	8.381645834	14.0808776	24.92966791	7.503836021	8.224253954
MYH2	84.5507687	132.5507764	55.83182136	213.5001802	173.324589	40.29858958	55.97395952	39.57729561	43.09036203	125.3603695	59.30091338	40.00707489	51.85321073
MYH3	23.6807774	24.3786782	27.49650208	46.15269392	20.91507759	51.93448269	19.67349247	29.45664479	11.14453321	35.96278487	57.75700247	39.87526781	7.28984766
MYH6	32.60355869	59.79529138	71.00786558	11.78258702	43.12475248	44.94877976	24.70493938	37.08142259	60.43318814	15.17084554	58.09387677	45.86662239	42.02840959
MYH7	13.89145416	13.9649247	13.63432245	17.8258205	15.06200657	10.38557579	3.621431341	2.649087334	4.582336325	3.487881894	5.760935032	9.472619722	4.457007401
MYH8	115.406925	107.0778187	110.1867902	91.86314316	35.56166708	107.1827852	10.51238862	17.00333558	43.24848784	13.08314794	62.69205786	43.17652525	13.59376232
MYH9	6271.991419	8038.479134	6057.498662	3656.193642	2776.158472	5236.136246	7919.06425	8127.546664	12595.46536	10872.73017	14611.33956	11374.89756	12244.94741
MYL1	13.7305651175	8.1366317715	12.5566959125	22.78835413	8.2832893825	4.9538783765	5.090859398	2.913157244	6.5034907145	6.4429313095	11.4225684955	19.52224775	24.766064555
MYL12A	7907.065454	8771.861428	7128.480219	7430.57027	7170.855906	6983.294806	11988.79213	11481.96885	10236.55592	11414.02869	12096.02857	13325.29605	11241.13436
MYL12B	5538.785108	5525.640119	4914.757936	6479.738383	6015.926122	5290.315933	13329.04299	11365.19952	11417.93236	13927.69777	16222.13584	14138.17947	14119.80912
MYL2	475.3482543	296.9395593	422.4657456	399.9339099	518.6832139	389.4367182	94.2289927	191.7850186	220.4963619	190.7772531	252.0977703	174.3067429	155.2027463
MYL3	39.8785075	37.502933865	56.39762902	33.215614155	46.614326295	40.176033515	28.047970775	34.557852845	58.907963215	33.59205052	12.805361869	48.988274865	11.229493677
MYL4	9.8359808755	10.46055591	7.9854135045	26.958081815	22.4098610855	10.9886941785	17.7858987585	15.700509295	7.845080112	10.691495276	42.322671322	19.449478566	14.696120952
MYL5	87.82758634	96.82422344	133.2539866	39.99600226	55.6006333	129.6627383	193.3711806	120.6621262	121.0945707	78.63543938	103.2618846	140.6810386	137.292458
MYL6	1215.55503535	1661.6913752	842.36069745	1272.1911267	1857.91943645	803.692087	12009.9291177	11637.6390409	12351.56297725	10957.78749425	14273.7160331	11834.97981625	12222.50046765
MYL6B	976.6935334	1105.988218	920.7405356	923.555267	753.0349318	1043.200928	1209.463353	1140.326332	1260.054252	986.9206069	1217.396227	1083.913238	1310.361123
MYL7	61.58116034	70.81656798	50.71503152	24.08111632	32.22132753	39.46929445	100.7768967	35.9023685	96.43601143	51.61459695	30.44522134	92.82624667	78.88399107
MYL9	3203.588614	4637.864671	3977.827523	4412.395703	4957.286154	5164.743392	12728.89237	13863.456	15867.77415	11960.90572	24807.7419	18025.05732	16883.57359
MYLK	531.0935359	868.998366	617.1790864	3550.934555	1369.987808	1291.136304	327.2379342	1145.588687	606.0315212	462.9000658	921.2159591	512.3155084	1201.154992
MYLPF	8.543512847	13.41908022	13.58931954	10.1835135	5.942608047	6.910853124	4.125325859	23.14374133	12.06224869	7.187742549	4.947304273	7.782508498	12.05516041
MYO10	554.7681033	458.7070567	560.6748259	355.5061568	382.119428	590.3054648	924.6205184	816.4807513	740.9560115	634.7130051	687.1850856	601.8654905	578.9914163
MYO16	55.36271489	91.28020031	62.09725361	63.59047246	56.73275034	31.54880802	14.13804738	18.5622557	18.07028621	7.90384942	20.06975186	12.41710503	6.509823156
MYO1A	156.2863337	97.22829021	177.2579665	218.7639428	121.8680085	116.576014	73.0813395	56.62558273	26.08714849	70.04560551	50.11534079	17.96901635	70.70759877
MYO1B	3835.274863	3378.866048	3834.532818	5383.08006	4511.430982	5146.519929	2146.607603	4157.019668	2876.814013	1997.636063	4959.883271	2436.126108	2621.978304
MYO1C	916.7640623	1069.513941	1279.758794	1207.288001	902.7213539	1552.58254	874.9281079	698.067263	955.8601428	1003.238633	1082.858232	801.6496207	957.5424636
MYO1D	829.4256496	838.754366	611.6975331	1006.157968	887.1131934	682.7305773	738.413752	687.4517583	689.5214421	680.077185	530.2868094	773.2193339	764.9782191
MYO1E	580.1041619	521.1718603	579.9733307	625.1020752	641.9869593	516.7981145	285.6954495	271.1111966	290.8964303	291.3833883	531.6167445	347.997718	243.7591603
MYO1F	70.75925257	69.17220864	193.3204261	66.14048471	58.56332567	54.55301028	144.7952603	129.9203602	72.18615527	35.07256887	36.82686417	182.0410363	31.11446994
MYO5A	181.687142095	135.761611582	115.16930574	206.94151579	181.558714135	146.188891209	134.3281736285	222.1803808725	169.711993145	175.131952981	152.5654708465	168.877179288	170.0967985375
MYO6	106.1512614	68.56595582	182.2135866	171.7273358	139.9079177	120.1369115	86.46051642	101.9566022	70.02760416	102.5965134	94.80872616	71.26725685	64.25520826
MYO7A	168.337910933667	108.526680260333	95.8923844493333	124.468984421	123.617665592667	73.773750478	42.2169156806667	65.2733031893333	46.7986171423333	52.0618374476667	52.745190941	60.4975372396667	44.80852172
MYO9B	637.7242726	568.3878154	524.04963335	796.10636455	898.6456777	621.3781193	405.18819295	367.85327065	483.53334505	407.2494321	580.27242205	397.77728615	358.1827625
MYOC	56.78289575	113.427842	100.4789823	39.71579614	74.05139465	25.11051241	24.78512795	6.891211295	60.45988814	50.46823762	6.866402129	51.17581046	30.49826737
MYOD1	87.45100193	77.7294021	124.8309192	102.6513973	104.8889215	23.3924935	22.8154303	53.8671451	55.07921749	33.90704657	16.93701437	14.50723381	11.89629214
MYOF	6636.289365	7035.320825	5952.851824	6883.136839	7747.566446	6919.225024	5276.687781	6943.30441	6824.037366	5786.010563	8970.328961	4472.260153	6356.094571
MYOG	291.8003301	98.89583822	345.3377735	331.813468	247.8949419	277.8510575	80.68699462	82.22830035	192.4970846	79.73310535	93.14612228	103.4822865	50.7886934
MYOM1	499.3401922	714.8909621	810.1501112	1069.824012	475.9653218	300.6836952	284.8866712	355.3232891	125.3404533	246.6882115	182.1716455	373.3391188	173.1497549
MYOM2	9.753431272	35.6438534	10.37916424	7.327742059	6.313080545	33.8888462	25.97888254	5.499614127	35.43063439	39.38184775	19.42063067	13.37881229	31.81388923
MYOZ2	8.016992178	25.58917092	15.00449203	434.4807269	8.74194604	67.88894163	4.11109975	29.51534139	29.31371159	14.95091713	350.9992658	21.30060539	146.7260913
MYOZ3	154.83361	180.5717756	280.2365698	157.5012379	269.1162575	160.8081081	47.45407287	55.79132474	96.43627224	76.60123272	73.64661075	69.83440206	57.10002097
MYRF	146.6440355	205.8504713	172.3871714	215.7578216	209.0194277	156.9965887	37.03350129	77.17892689	79.4235508	13.32998546	97.3583793	74.12654893	59.84467635
MYRIP	15.47728562	77.34124153	87.36867361	14.31160494	17.34825947	10.40222074	29.238375	46.75607818	85.03122817	67.93078048	6.691524328	112.672176	57.09028944
MYT1	216.15615224	168.86752462	176.76191005	241.0709081	238.449284215	185.69770123	109.12835171	82.324502105	101.6713997675	66.33836119	139.79992901	76.464678957	86.10548098
MYT1L	36.61319474	25.99855275	37.0585817	33.81021035	60.01426937	35.80612868	30.14268396	23.49620181	27.43591901	18.64699098	9.991682295	28.23338078	23.92001916
MZF1	309.6456021	396.8687053	419.6428216	377.3532618	393.566017	320.5299605	359.2370993	346.967705	335.6207969	313.621695	257.4814835	489.2003337	306.3943938
N4BP1	347.7884089	279.4652955	404.635559	332.5692256	388.3275313	423.4404564	250.3405284	266.4460938	273.7725616	270.9000425	317.5113071	230.4793522	334.7810636
N4BP2L1	94.1983713133333	113.230570673333	143.933045396667	127.64051727	165.483819556667	105.35019932	61.1048079533333	62.1312908766667	62.7203866366667	69.12058905	60.0107600733333	85.15073863	19.7867819113333
N4BP2L2	127.402627766667	118.310738676667	119.845407003333	139.339137583333	92.9671002433333	101.88860335	140.31738107	106.61736338	119.863281533333	84.9772301933333	81.7094392033333	82.1732384633333	111.060941526667
N4BP2L2-IT2	27.93994482	15.88091319	20.10593212	18.28751539	23.42883469	20.94412075	27.71526428	3.018689419	5.562725558	3.659663814	29.85460009	5.289409081	10.11467861
N4BP3	16.14190218	16.72550452	6.484451425	13.83667321	81.30902859	15.6966905	6.050836227	29.94156444	51.2690917	5.230305547	88.31751315	17.27194348	14.47556793
NAA10	787.6952491	534.3502937	463.6534082	468.5859824	693.9057027	854.6198866	838.0609135	1073.377121	684.6971254	966.1997379	1183.844386	806.6268209	1084.815154
NAAA	19.01387608	17.83644141	23.66312159	83.40737972	22.14489	22.17922877	261.6025953	283.385354	148.871478	154.262461	500.8302218	42.38819688	266.6882035
NAALAD2	29.60291703	12.53832478	15.49798225	25.37397643	11.96134666	7.536797257	0.619188621	22.52100155	20.71329651	1.249709828	9.243926341	1.336030378	18.34963855
NAALADL1	39.36126444	44.81399782	65.69011169	21.33666711	35.23944681	27.10108317	25.78796302	32.24186422	50.394642	17.01705212	12.54470592	36.31304461	32.41029771
NAB1	596.7290638	731.1446189	743.5003991	973.2857216	1838.08122	1119.101539	667.3471279	568.2803932	574.0958915	524.8046299	599.679512	538.4888251	540.3895877
NAB2	606.3959778	525.1228817	778.1865987	715.6642007	853.4172842	840.9754743	722.594613	787.1986055	749.1801466	588.4926948	548.0983063	586.4718376	624.1952439
NACA	7658.5566815	7472.5763085	6655.218389	5830.2983695	5905.188162	5878.1226705	9865.9176955	7824.127229	8589.7860655	11054.938828	6029.780831	9224.1592145	8198.531454
NACAD	16.56170956	15.85932671	13.48087488	13.7594689	13.87073181	10.63873038	64.37242769	102.2914893	14.91480338	55.75255361	282.8936852	76.8856404	95.82071116
NACC2	715.6886092	792.8356581	749.5858359	798.6783124	663.2855891	775.302635	905.842047	877.152609	933.3463361	959.8802569	974.5626383	970.4002233	1199.712682
NADK	861.577206	706.3275189	824.3613413	627.484416	741.4678213	636.1285664	994.0215059	1077.745643	1054.548569	1082.235676	598.4477159	897.1996453	962.9776371
NAE1	1063.794981	963.4654228	1067.959745	799.7262567	770.1949141	1238.558755	1176.716989	953.6989657	1045.014393	1066.329965	726.2632506	943.3922499	760.8949617
NAGA	518.6762384	488.545449	703.8495228	558.6932284	512.402098	317.7614316	264.6148953	258.1119484	226.2267476	209.0981072	298.0458354	327.5653107	306.0003515
NAGLU	542.000959	611.7356932	465.7630984	340.8412216	515.7000863	574.2976654	604.6533176	601.2433506	736.595143	528.400769	611.8481244	571.4237039	510.4183766
NAGPA	315.9935368	342.6997402	208.4329922	536.9405522	109.8980475	417.9268334	279.8547956	354.4539174	378.3623634	382.7134874	335.2073616	474.8959577	424.9015136
NAIP	5.774240578	5.546901761	7.579143145	7.591250645	11.66833635	8.046643548	5.878464959	6.345380515	6.746745896	7.403906125	7.996638925	8.357726088	8.079349615
NALCN-AS1	10.62285794	10.77653155	14.77990635	15.20185994	14.54426202	12.44617675	9.515144943	7.997129517	17.99471905	11.89494153	11.21888803	20.93409418	11.51879466
NAMPT	161.8142606	167.8423493	135.5853917	92.64147492	73.32479405	94.23192883	159.6471132	164.9074929	161.5077988	206.7805672	81.12067948	97.75086579	77.37565812
NAP1L1	3429.3095885	2860.54899165	2391.17652945	3532.037941	2833.2247687	3211.0057497	4740.8098285	3763.9042005	3952.1831628	4539.17176	3258.77154615	3890.3505652	2976.7925279
NAP1L3	162.1518295	195.9325108	185.1512493	418.2902097	137.5809729	270.0986494	131.7770429	167.6566427	168.5850719	181.7232081	213.4771137	84.77797734	140.7853974
NAP1L4	2262.675371	2363.801474	2463.573462	2000.283106	2691.622429	2524.591936	1470.742617	1408.783062	1485.162533	1296.769143	1461.087152	1715.490262	1590.097174
NAPA	938.2681345	964.4202957	911.5090455	1156.604659	964.1459321	645.461148	1628.551102	1611.002643	1684.278094	1266.54567	2200.624666	1662.082446	1756.894554
NAPG	109.4456322	65.15371459	129.4353954	95.18411395	110.0403263	102.9300017	87.33289368	78.45967751	91.63227797	82.25560151	167.4728686	56.33282254	73.02571171
NARS	4333.031652	4667.832991	3804.852746	3450.732913	4048.008281	4354.240987	4058.656611	3695.348224	4306.06139	4631.276973	3295.045323	4748.039001	4523.354534
NASP	353.69837	346.2266355	509.0248674	252.035231	396.7594876	411.4143067	287.5254566	188.2004637	310.2758793	307.8883857	293.5285491	229.4169269	163.4512791
NAT1	198.3625148	162.8998661	189.5675619	127.0221892	169.5426988	119.007937	137.9115457	128.8470136	116.7771565	79.64687146	130.8828492	108.9782854	117.4467047
NAT2	18.7595722	45.9766369	10.67151475	2.636889152	10.57866183	6.5549759	39.46939169	3.60727757	7.005871356	20.12433765	33.85149827	6.13849116	14.85042939
NAT6	326.2590773	188.331898	260.6690674	322.1662073	234.2615974	215.2363602	226.5708967	226.5279554	161.8034778	130.6723182	186.830053	153.1583084	121.1765921
NAT9	228.4319334	251.854112	287.4808881	238.5410047	192.6126705	186.3491553	206.8806239	219.1356198	172.0293991	174.1268228	222.5224293	191.8578784	192.6969502
NAV3	416.324261	317.677918	262.0064407	634.7943106	437.1136823	459.9267006	476.146022	376.2075145	333.5912756	410.8030377	898.5077932	659.6002351	516.041205
NBAS	726.4921253	658.7923868	579.0029265	637.3237727	520.5518094	610.627963	718.0823652	584.5752811	748.0247465	726.3539671	575.3136213	719.2246974	606.1545925
NBEAL2	21.39070964	22.53203805	24.11698978	23.92553251	26.48254045	23.67391963	74.79388985	22.27630791	26.19585483	61.85262946	29.53574733	49.2227134	55.88765036
NBN	1825.640976	1694.128274	1913.993307	1283.852529	1160.891622	1475.761357	1617.445647	1498.750476	1707.341945	1748.932987	878.5437407	1378.820533	1302.086232
NBR1	321.3078794	279.3074101	241.4994862	220.0260603	217.0331817	252.8094428	287.8628009	310.4148453	294.3064905	259.9855838	197.8698285	205.3413987	246.6531239
NBR2	106.7607472	34.06172759	92.8823321	64.91037722	126.7429051	65.19310599	155.2844999	116.7094702	104.6382457	135.4189111	66.34216862	105.1502849	107.7559527
NCALD	37.42260303	14.1269222	57.82670885	27.07814054	37.02030659	18.83123034	38.12404363	9.924123533	16.40445826	7.808020504	49.63170329	16.92989672	19.85321878
NCAM1	51.8858653666667	49.5973241068333	65.888150315	73.3252191846667	39.3590223423333	32.5570922356667	25.7162338185	35.356073979	58.2531872966667	38.6221545201667	44.26806212	28.2359575116667	30.530754248
NCAM2	38.52918763	25.33096731	39.14030911	27.45050605	17.23939855	12.1433627	1.922198512	2.70458294	23.98214863	9.729959219	10.55700944	18.55676875	35.0822154
NCAN	297.3711677	218.5971849	220.2289175	261.3912428	239.4673882	152.7296065	23.26623195	82.88105607	53.77413046	50.54726124	58.51718755	32.36605228	34.87370372
NCAPD2	186.8928546	152.5803221	199.4259539	192.6765708	209.0745752	250.8590941	168.4783109	172.2816203	175.187016	214.4255698	154.3346924	143.3820605	159.9181629
NCAPD3	172.4012877	248.4932721	296.5770501	219.1027747	250.3283112	248.8489715	170.1573482	129.2580608	184.1593276	151.7233803	177.7770015	125.2079056	159.6648145
NCAPH	307.8804514	158.860915	260.164198	189.2125561	252.8726336	219.7853562	47.98630056	6.494990002	32.97236807	27.49490778	47.84981901	38.60836287	9.391450989
NCAPH2	118.3661155	164.9643038	180.7529257	133.8264386	178.7367602	147.5316975	107.8504412	88.3047814	110.0349644	90.81339384	76.89942925	70.92022653	115.7547001
NCBP1	172.759701	176.3221589	270.6323441	165.907	155.7904551	164.9172011	78.04323315	137.2905763	119.3002063	130.4561517	123.4683417	93.39404412	111.442518
NCBP2	517.1112644	426.1998652	552.34083975	353.85058875	397.78463135	446.0973106	560.8876562	624.59610755	500.53750315	663.826014	390.9401084	444.9713729	481.64797285
NCDN	1042.76181696667	1352.19848343333	989.8106381	1505.4930853	1296.07453766667	1045.50385806667	1343.8836121	1211.04042586667	1349.56468463333	960.643314566667	1189.12190956667	1524.7272418	1733.30093376667
NCF2	31.37601805	20.59180462	61.42616859	44.59913541	98.27871965	48.78284805	50.30263287	44.62659776	6.337275441	41.17816627	32.46807122	67.69958241	75.73000854
NCF4	98.297014186	83.1170948076667	107.384199261333	117.519445662667	120.679691933	87.91013485	26.1006568713333	24.4514844963333	43.1349857933333	18.5864040893333	47.870190242	40.4284171953333	45.3986955716667
NCK1	628.0603006	567.4370976	690.9316381	482.73475425	461.22504805	498.1096618	341.45584945	386.6450117	444.27616385	348.3282393	261.9066928	374.08793535	410.80365145
NCK2	205.4741312	189.5156553	196.5788834	327.0279482	264.8783325	130.8037729	195.9248876	117.6834388	144.8851931	153.9861019	304.2308362	184.129394	106.1434306
NCKAP1	2102.732908	2470.61468	2434.400978	2349.972183	2188.557225	2221.800761	2027.287404	2913.802699	2843.774489	2768.86925	3122.00268	2444.404333	2513.314941
NCKAP1L	4.712767294	19.12560059	12.52302258	38.87290564	49.42144369	32.43388592	12.44863084	24.32038782	65.10206862	28.46664573	40.57512736	34.9648689	10.11418173
NCKIPSD	498.3474423	459.2842078	322.473839	503.1265716	300.4068288	373.0768871	103.2528888	119.020761	142.5273201	155.0561404	132.4266862	171.0483158	133.4638955
NCL	4934.460558	4257.020529	4719.726984	4148.746541	5014.704378	5472.964771	6630.79303	5536.531282	6300.059339	7069.039048	5027.729003	4829.522321	5311.140591
NCLN	199.7469915	199.2387821	149.9720196	162.3068568	207.9919171	195.0754365	185.2061303	201.5791364	121.8579777	129.7394794	306.6852763	188.6049252	259.6491354
NCOA1	201.83566905	200.0084343	223.02355915	162.3967636	138.94030262	202.80246625	334.0954773	331.44465865	388.5880112	306.07832825	240.46863565	309.74049385	292.63472825
NCOA2	229.82767485	214.2016478	290.29257645	205.865039355	197.96896581	233.28402603	146.59815963	166.34408688	150.66024139	178.10984975	113.40582644	150.05885684	143.122770685
NCOA3	532.3661184	620.5314556	545.4097045	555.7086646	523.8207184	450.2960189	354.3136731	345.5905631	305.7491057	449.895236	801.6565098	323.1632105	480.0988901
NCOA4	2608.295044	2422.308758	2084.783326	1808.496416	1557.653458	2027.694984	1729.1859	2059.410894	1973.834155	1851.833429	1450.335522	1937.046669	1544.862903
NCOA6	464.5376579	490.4795582	481.1808145	514.8061262	482.0371685	394.8628107	662.8982895	642.6710458	784.3065934	715.7213663	696.867406	714.7085877	624.0941813
NCOR2	498.75876936	585.188711295	547.96644908	835.747370075	845.002609165	696.01895724	659.28450613	602.04349326	590.23640057	583.569365195	1164.843403445	824.10091903	695.64264636
NCR1	72.722946055	14.244643066	75.57567865	132.821408915	136.09973497	94.5773900395	69.1520751085	8.846421237	22.5501414015	37.669157183	57.933101	14.647488713	47.726418451
NCR2	85.95686243	67.93380808	83.07696657	77.34390985	98.47571318	70.31831334	51.92501856	31.92066464	67.4210665	36.72838001	34.82871742	45.92509285	41.9534894
NCR3	46.52758027	53.46149474	173.2533059	146.7019186	71.19222731	110.0008401	20.74208917	43.19045902	76.19174122	14.32428389	60.71822521	71.91674981	20.49416057
NCSTN	4492.668375	2922.835688	3309.371387	3931.57435	3840.041268	3171.892032	1706.285832	2148.752509	1648.932346	1622.721728	1677.646098	1886.975668	2555.546196
NDC80	209.1983527	84.59778216	276.9646479	26.10512648	327.2159503	378.0901208	49.16673822	29.99268096	30.63202774	48.457318	118.0135475	18.62549881	41.03875927
NDEL1	644.2357337	649.7181319	764.6336233	823.4086833	870.9912503	828.0212715	548.567215	720.12342	589.6997543	515.1504437	952.7661612	532.4471023	779.2712491
NDN	588.3636574	478.3674582	624.5239266	221.1526411	216.6789401	572.8459956	177.779432	694.0346393	427.4534543	458.8676599	407.6096574	215.1111194	301.3688059
NDP	44.97758101	32.27171465	39.20837181	37.37787483	34.84349307	32.6914911	50.81861596	23.33410447	27.21414863	5.716683527	24.25569942	25.8069016	12.21458746
NDRG1	1479.69821	1968.284813	1404.740896	1093.042415	1613.952663	1230.880183	4002.757185	1954.377311	1907.776959	3123.184775	1050.92681	3622.571844	2472.507529
NDRG2	44.99859015	60.25935883	46.32440945	98.49855486	50.86965287	116.941554	19.59591189	90.71874251	55.73325693	57.99249921	140.1566446	69.26334048	133.9371669
NDRG4	46.58318978	35.72710888	14.90214651	62.25705928	27.2996962	27.42933088	13.47303458	10.34065335	21.22959875	39.62874806	27.34962695	5.167157595	7.456561889
NDST1	1736.534233	1007.23277	1603.637621	1618.490294	1433.771455	1779.565862	991.8015228	1172.365556	913.8619295	1023.184879	1084.571744	1302.884047	1307.930483
NDST2	91.90713955	193.2863535	136.5695296	204.882078	196.3106633	104.1951765	254.1194899	214.086354	262.3178081	177.3711541	245.0593703	202.6396027	124.7035548
NDUFA1	5740.013858	6715.174712	5418.417215	6869.691792	6633.494886	6982.873043	5809.461444	6180.433083	5085.914857	5414.855224	6383.176937	4810.118196	6033.58878
NDUFA2	1360.193054	1557.733379	1757.12919	1380.599933	1169.366628	1519.861278	1353.401867	1517.195173	1071.680529	1340.194673	1727.556897	1375.544486	1871.464402
NDUFA5	933.2570004	872.0562254	1188.247891	672.5973084	719.1946106	1200.655342	553.9670623	864.9590723	725.8634263	876.2890851	640.331791	662.8529277	812.3082997
NDUFA6	422.3188891	456.900918	583.1517186	491.328891	445.1972733	470.612411	354.309507	394.2878773	466.5700939	367.6243112	478.2654835	361.4990033	393.2786306
NDUFA7	878.5121701	1196.207331	788.8163212	821.7337343	979.3096867	976.6382561	1294.687827	1247.925462	1417.314762	1240.350067	1311.660029	1350.724776	1589.143984
NDUFA9	248.6181388	218.6660319	243.614757	204.0603666	206.5574699	218.3352732	214.2062204	94.27343253	151.1644379	143.9157317	203.5163203	129.3459726	123.6654515
NDUFAB1	2134.864824	2160.94404	1314.876284	2303.796525	2087.815953	2338.365792	1294.633945	1437.672736	1231.027092	1658.695672	1957.74954	1340.375032	1325.489499
NDUFAF1	182.74381949	172.69615115	151.77856755	165.138538685	146.065861535	161.45699048	159.97190536	155.305279885	171.142998845	154.48296622	135.83674166	181.37025345	158.945420895
NDUFAF3	1385.9729	1533.907232	1251.979217	1123.801692	1133.806938	1752.621547	1845.096498	1950.296952	2022.653132	1516.853455	1660.917772	1803.866499	1597.233489
NDUFB1	4113.22545	4527.767254	3952.368293	4173.380547	4172.473318	4987.905915	3046.498228	3939.278916	3189.268124	3088.091622	4691.30001	3082.274556	3809.438857
NDUFB3	950.805928	1194.701235	1230.823389	979.398384	1040.87629	1626.855007	740.545634	912.1739409	767.9904275	1005.671859	837.764508	789.4673888	771.3775435
NDUFB5	1808.105657	1532.148587	1621.845681	1234.115434	1327.412258	1306.195356	1641.409054	1487.366229	1246.294014	1494.073548	1047.522157	1418.913748	1141.560409
NDUFB6	82.95079514	86.10039396	115.3498659	116.1236457	68.15956074	90.34944422	60.04732028	61.81799361	59.2134677	60.63506772	67.6930406	72.54347418	67.06362916
NDUFB7	1068.4536328	1236.85133515	1204.7130771	1080.27796825	928.4491304	1406.073439	1265.9440595	1298.4630598	1405.0665395	1114.0909515	1600.468086	1286.7490065	1281.72709
NDUFB8	1833.996867	2347.563231	1822.853388	1532.544561	2317.950038	2518.238818	2234.515693	2412.654789	2173.811001	2205.010401	3005.601643	2353.230646	2664.220598
NDUFC1	7727.300195	7631.53951	6456.687436	6623.233382	5766.225967	6703.252671	5669.139256	6113.244432	5583.192892	5512.846033	5297.996632	6081.105966	5452.771861
NDUFS1	753.4759377	608.9829532	763.9284489	734.3289325	768.3142482	775.2721039	588.9475575	706.4382742	815.1974256	623.3069371	737.5774365	637.7162166	661.6571401
NDUFS2	725.1864317	879.8993595	875.7805732	820.8883155	706.9253152	921.8531167	1130.536577	1115.614301	1029.539894	901.9251831	1005.05869	807.1088174	1146.632146
NDUFS3	1266.676607	1058.025632	1041.651517	1042.564979	1312.585368	1265.68392	1474.310721	1331.45839	1194.518596	1374.259093	1177.645494	1277.918552	1286.157219
